# WFI_H
# energy
# 'H_MUSYC' (MUSYC ECDFS)
 14501.2   0.00613574
 14503.3   0.00496095
 14505.4   0.00302426
 14507.5  0.000347675
 14515.9  0.000499962
 14518.0   0.00363267
 14520.1   0.00545859
 14522.2   0.00524094
 14524.3   0.00356592
 14526.4   0.00150007
 14547.6   0.00132499
 14549.7   0.00288951
 14551.8   0.00343240
 14553.9   0.00275888
 14556.0   0.00195515
 14558.2   0.00243239
 14560.3   0.00490822
 14562.4   0.00901243
 14564.5    0.0131161
 14566.6    0.0152002
 14568.8    0.0150043
 14570.9    0.0132449
 14573.0    0.0109858
 14575.1   0.00926960
 14577.3   0.00779309
 14579.4   0.00599084
 14581.5   0.00434084
 14583.6   0.00334285
 14585.8   0.00351562
 14587.9   0.00494820
 14590.0   0.00659729
 14592.1   0.00774651
 14594.3   0.00857160
 14596.4   0.00946036
 14598.5    0.0107832
 14600.7    0.0125190
 14602.8    0.0137980
 14604.9    0.0141670
 14607.1    0.0137107
 14609.2    0.0124093
 14611.3    0.0102390
 14613.5   0.00726714
 14615.6   0.00368768
 14617.7  0.000390331
 14626.3  0.000325751
 14628.4   0.00143226
 14630.6   0.00295109
 14632.7   0.00561945
 14634.9   0.00909173
 14637.0    0.0126727
 14639.1    0.0155379
 14641.3    0.0171228
 14643.4    0.0180142
 14645.6    0.0186665
 14647.7    0.0185814
 14649.9    0.0174540
 14652.0    0.0152409
 14654.2    0.0126587
 14656.3    0.0113347
 14658.5    0.0119443
 14660.6    0.0137264
 14662.8    0.0155090
 14664.9    0.0160536
 14667.1    0.0150130
 14669.2    0.0131673
 14671.4    0.0110825
 14673.5   0.00908469
 14675.7   0.00778118
 14677.8   0.00754320
 14680.0   0.00860922
 14682.1    0.0108499
 14684.3    0.0127864
 14686.4    0.0130266
 14688.6    0.0113530
 14690.8   0.00863548
 14692.9   0.00659164
 14695.1   0.00663632
 14697.2   0.00837780
 14699.4    0.0107298
 14701.6    0.0129744
 14703.7    0.0145662
 14705.9    0.0158985
 14708.0    0.0171215
 14710.2    0.0174291
 14712.4    0.0164081
 14714.5    0.0140783
 14716.7    0.0111590
 14718.9   0.00900231
 14721.0   0.00839213
 14723.2   0.00924290
 14725.4    0.0110967
 14727.5    0.0132112
 14729.7    0.0150433
 14731.9    0.0164616
 14734.1    0.0175087
 14736.2    0.0183821
 14738.4    0.0196260
 14740.6    0.0215238
 14742.7    0.0238142
 14744.9    0.0258219
 14747.1    0.0268043
 14749.3    0.0262160
 14751.4    0.0244503
