#WFCAM_K
#photon
#WFCAM from http://svo2.cab.inta-csic.es/svo/theory/fps3/index.php?mode=browse&gname=UKIRT&gname2=WFCAM
22160.000000 0.791155
22170.000000 0.790920
22180.000000 0.790720
22190.000000 0.790515
22200.000000 0.790371
22210.000000 0.790207
22220.000000 0.790093
22230.000000 0.789983
22240.000000 0.789911
22250.000000 0.789821
22260.000000 0.789826
22270.000000 0.789871
22280.000000 0.789931
22290.000000 0.790069
22300.000000 0.790164
22310.000000 0.790305
22320.000000 0.790464
22330.000000 0.790724
22340.000000 0.791060
22350.000000 0.791310
22360.000000 0.791687
22370.000000 0.792063
22380.000000 0.792531
22390.000000 0.792990
22400.000000 0.793519
22410.000000 0.794115
22420.000000 0.794696
22430.000000 0.795372
22440.000000 0.796072
22450.000000 0.796783
22460.000000 0.797583
22470.000000 0.798389
22480.000000 0.799231
22490.000000 0.800156
22500.000000 0.801106
22510.000000 0.802021
22520.000000 0.803045
22530.000000 0.804071
22540.000000 0.805089
22550.000000 0.806167
22560.000000 0.807307
22570.000000 0.808472
22580.000000 0.809615
22590.000000 0.810811
22600.000000 0.812014
22610.000000 0.813277
22620.000000 0.814626
22630.000000 0.815998
22640.000000 0.817242
22650.000000 0.818571
22660.000000 0.819888
22670.000000 0.821139
22680.000000 0.822353
22690.000000 0.823571
22700.000000 0.824664
22710.000000 0.825732
22720.000000 0.826786
22730.000000 0.827708
22740.000000 0.828666
22750.000000 0.829471
22760.000000 0.830260
22770.000000 0.830957
22780.000000 0.831520
22790.000000 0.832069
22800.000000 0.832458
22810.000000 0.832780
22820.000000 0.832990
22830.000000 0.833093
22840.000000 0.833065
22850.000000 0.832935
22860.000000 0.832672
22870.000000 0.832279
22880.000000 0.831720
22890.000000 0.831055
22900.000000 0.830233
22910.000000 0.829303
22920.000000 0.828216
22930.000000 0.826902
22940.000000 0.825551
22950.000000 0.823984
22960.000000 0.822385
22970.000000 0.820532
22980.000000 0.818532
22990.000000 0.816551
23000.000000 0.814334
23010.000000 0.811937
23020.000000 0.809558
23030.000000 0.807127
23040.000000 0.804443
23050.000000 0.801758
23060.000000 0.799020
23070.000000 0.796013
23080.000000 0.793195
