# SUBARU_r
# energy
# Subaru SuprimeCam r
5329.700  0.000000
5339.400  0.000051
5349.000  0.000235
5358.700  0.000664
5368.300  0.001538
5378.000  0.003182
5387.600  0.006116
5397.300  0.010927
5406.900  0.018202
5416.600  0.028662
5426.300  0.042904
5435.900  0.061288
5445.600  0.083842
5455.200  0.110236
5464.900  0.140096
5474.500  0.172656
5484.200  0.206775
5493.800  0.241504
5503.500  0.276353
5513.100  0.310906
5522.800  0.344387
5532.500  0.376281
5542.100  0.406551
5551.800  0.435318
5561.400  0.462465
5571.100  0.487722
5580.700  0.510734
5590.400  0.531703
5600.000  0.550787
5609.700  0.567762
5619.400  0.583034
5629.000  0.596964
5638.700  0.609373
5648.300  0.620415
5658.000  0.630650
5667.600  0.640505
5677.300  0.650163
5686.900  0.659507
5696.600  0.668619
5706.200  0.678351
5715.900  0.688192
5725.600  0.697402
5735.200  0.705978
5744.900  0.713940
5754.500  0.721076
5764.200  0.727320
5773.800  0.732674
5783.500  0.737493
5793.100  0.741589
5802.800  0.744526
5812.400  0.746010
5822.100  0.747495
5831.800  0.749286
5841.400  0.751417
5851.100  0.753823
5860.700  0.756512
5870.400  0.759445
5880.000  0.762506
5889.700  0.765447
5899.300  0.768070
5909.000  0.770489
5918.600  0.772662
5928.300  0.774423
5938.000  0.775795
5947.600  0.776711
5957.300  0.777277
5966.900  0.777710
5976.600  0.778066
5986.200  0.778448
5995.900  0.779012
6005.500  0.779586
6015.200  0.780014
6024.800  0.780284
6034.500  0.780165
6044.200  0.779281
6053.800  0.777354
6063.500  0.774166
6073.100  0.769921
6082.800  0.764907
6092.400  0.759295
6102.100  0.753442
6111.700  0.747774
6121.400  0.742694
6131.100  0.738662
6140.700  0.735810
6150.400  0.734121
6160.000  0.733566
6169.700  0.734264
6179.300  0.736385
6189.000  0.740071
6198.600  0.745221
6208.300  0.750648
6217.900  0.756745
6227.600  0.763527
6237.300  0.770548
6246.900  0.777259
6256.600  0.783228
6266.200  0.788039
6275.900  0.791847
6285.500  0.795121
6295.200  0.797555
6304.800  0.799462
6314.500  0.801236
6324.100  0.802642
6333.800  0.803951
6343.500  0.805338
6353.100  0.806271
6362.800  0.806614
6372.400  0.806765
6382.100  0.806887
6391.700  0.806825
6401.400  0.806526
6411.000  0.805876
6420.700  0.805049
6430.300  0.804415
6440.000  0.804116
6449.700  0.803833
6459.300  0.803418
6469.000  0.803502
6478.600  0.804138
6488.300  0.804862
6497.900  0.805481
6507.600  0.805899
6517.200  0.806253
6526.900  0.807004
6536.600  0.807978
6546.200  0.808599
6555.900  0.809154
6565.500  0.809714
6575.200  0.810098
6584.800  0.810642
6594.500  0.811121
6604.100  0.810500
6613.800  0.808850
6623.400  0.807341
6633.100  0.805797
6642.800  0.804332
6652.400  0.803032
6662.100  0.801553
6671.700  0.800000
6681.400  0.798592
6691.000  0.797076
6700.700  0.795155
6710.300  0.794117
6720.000  0.793425
6729.600  0.792878
6739.300  0.792516
6749.000  0.792112
6758.600  0.791329
6768.300  0.790147
6777.900  0.787140
6787.600  0.781925
6797.200  0.775031
6806.900  0.767144
6816.500  0.757819
6826.200  0.746569
6835.800  0.733346
6845.500  0.718141
6855.200  0.702231
6864.800  0.685364
6874.500  0.666121
6884.100  0.643506
6893.800  0.617699
6903.400  0.589318
6913.100  0.558624
6922.700  0.525434
6932.400  0.489428
6942.000  0.451039
6951.700  0.411471
6961.400  0.371815
6971.000  0.332771
6980.700  0.294742
6990.300  0.258217
7000.000  0.224054
7009.600  0.193040
7019.300  0.165310
7028.900  0.140907
7038.600  0.119767
7048.300  0.101554
7057.900  0.086058
7067.600  0.073045
7077.200  0.062070
7086.900  0.052804
7096.500  0.045105
7106.200  0.038728
7115.800  0.033287
7125.500  0.028630
7135.100  0.024765
7144.800  0.021549
7154.500  0.018788
7164.100  0.016340
7173.800  0.013475
7183.400  0.010788
7193.100  0.008420
7202.700  0.006373
7212.400  0.004586
7222.000  0.002994
7231.700  0.001623
7241.300  0.000490
7251.000  0.000000
